Block Number,Tx Hash,From,To,Value,Data,Deocde_data
3035,0x8c4bcaa60384a46012f4c70cc862c2eb2a60157d015a039813507ac6a812d30c,0x666474a318918123e27b9d6f1283528C88f97827,0x8122B5dB37Ccb138A47CAd235CDbD8C3aaA00DF6,0,0xaf3465f6,"{'function_name': 'BuyItem', 'inputs': (<Function BuyItem()>, {})}"
3036,0x06248b255a07674af0bd60748f0c2f7df9223aa023b90a550519b3ec721da470,0x666474a318918123e27b9d6f1283528C88f97827,0x8122B5dB37Ccb138A47CAd235CDbD8C3aaA00DF6,0,0xaf3465f6,"{'function_name': 'BuyItem', 'inputs': (<Function BuyItem()>, {})}"
