Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2731,0x726d58a79d2de9421c1228ac4ab3da7c127ad8a59a597a1c858ab150e5e9c19d,0x934e8d68E0b5B49054dad167564A4E044F4aDF58,0x2b8c36379C757EA207b6CEaDeb1B04F3886c8A8d,0,0xaf3465f6,"{'function_name': 'ListItem', 'inputs': (<Function ListItem(string,int256)>, {'itemName': 'juQg1', 'itemPrice': 3})}"
2733,0x12832346b4dd0e8f4d6afd075a3e0c1aa821b75c7f29defcf9d2f0231ae7e724,0x666474a318918123e27b9d6f1283528C88f97827,0x2b8c36379C757EA207b6CEaDeb1B04F3886c8A8d,0,0xaf3465f6,"{'function_name': 'UpdateBalance', 'inputs': (<Function UpdateBalance(address,address,int256)>, {'sellerParty': '0x934e8d68E0b5B49054dad167564A4E044F4aDF58', 'buyerParty': '0x666474a318918123e27b9d6f1283528C88f97827', 'itemPrice': 9})}"
