Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2942,0xb3fa6843c4ca2a86812869979f21e5445f3e8a8b7c7c69538d2cfe79424fc021,0x934e8d68E0b5B49054dad167564A4E044F4aDF58,0xf825691dB7A2dC3214772834fE604A7d4Daf4377,0,0xaf3465f6,"{'function_name': 'ListItem', 'inputs': (<Function ListItem(string,int256)>, {'itemName': '9wG32', 'itemPrice': 4})}"
