Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2384,0xe521257dc18531e8737ecb29d04ab92bbff9c4008ae4b5ac1ff8008dd6a0a357,0x934e8d68E0b5B49054dad167564A4E044F4aDF58,0x6507b237a1eCD32254Fd026b836a0600dBa5948e,0,0xaf3465f6,"{'function_name': 'UpdateBalance', 'inputs': (<Function UpdateBalance(address,address,int256)>, {'sellerParty': '0x934e8d68E0b5B49054dad167564A4E044F4aDF58', 'buyerParty': '0x666474a318918123e27b9d6f1283528C88f97827', 'itemPrice': 1})}"
2386,0x00252047eec420ef2aae193bb86dd3d7cb70e21bc15962ed7457545372788c1f,0x666474a318918123e27b9d6f1283528C88f97827,0x6507b237a1eCD32254Fd026b836a0600dBa5948e,0,0xaf3465f6,"{'function_name': 'UpdateBalance', 'inputs': (<Function UpdateBalance(address,address,int256)>, {'sellerParty': '0x666474a318918123e27b9d6f1283528C88f97827', 'buyerParty': '0x934e8d68E0b5B49054dad167564A4E044F4aDF58', 'itemPrice': 6})}"
