Block Number,Tx Hash,From,To,Value,Data,Decode_data
1068,0xb319128ab1f3ec683e84497855e60b968183dbee177cb01aa7e12763745fe459,0x666474a318918123e27b9d6f1283528C88f97827,0x658849d5B42Ff0f3BEdFf4735231102f6F4120ef,0,0x7940ba04000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000005,"{'function_name': 'IngestTelemetry', 'inputs': (<Function IngestTelemetry(int256,int256,int256)>, {'humidity': 1, 'temperature': 80, 'timestamp': 5})}"
