Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2097,0xcdb61403473a93125162a00aac46f8bb8a029cc805c190f7e3f861f90a0a50ed,0x3F8306Adf9DDa2E06Fd068CA44220756d9FDeF65,0x8cEF3d1bA3B6Ec2d1aeD26089270D7affcbAb113,0,0xd12cd942,"{'function_name': 'AcceptOffer', 'inputs': (<Function AcceptOffer()>, {})}"
