Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2099,0x738b987c8b43870393ba74ad0995263c21bc90de09da7757443d57a7f75cc940,0x20E646cA24A51E324aD07644245a07fEed0426C2,0x3131Df66209Ac5bE3bd8D6B6Eac0F72aB87cc75e,0,0x85b44a2600000000000000000000000000000000000000000000000000000000000001ad,"{'function_name': 'AcceptOffer', 'inputs': (<Function AcceptOffer()>, {})}"
2100,0x3806dc05085305981c283954a6f3fc66f827bfc25bbd64c3b08953c704ad6d99,0x3F8306Adf9DDa2E06Fd068CA44220756d9FDeF65,0x3131Df66209Ac5bE3bd8D6B6Eac0F72aB87cc75e,0,0xd12cd942,"{'function_name': 'MakeOffer', 'inputs': (<Function MakeOffer(int256)>, {'offerPrice': 429})}"
