Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2056,0x577edd70de3de12379a86d0ac30add4485d8adc93475a9906bdabc6ff22686ba,0x64DFEAe370C5174B3595dBb1DC04651595b7Da37,0x417846feAE28d900ab217830064567D9A321f8d4,0,0x85b44a26000000000000000000000000000000000000000000000000000000000000037b,"{'function_name': 'AcceptOffer', 'inputs': (<Function AcceptOffer()>, {})}"
2057,0x93a7753f49925f6f5f3bc27ecff0c7cf33c20a21464ce458ec510a329b2de450,0x3F8306Adf9DDa2E06Fd068CA44220756d9FDeF65,0x417846feAE28d900ab217830064567D9A321f8d4,0,0xd12cd942,"{'function_name': 'MakeOffer', 'inputs': (<Function MakeOffer(int256)>, {'offerPrice': 891})}"
