Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2019,0xb1ac3f8ccb1b104fbe3b0ff47be622756a36a044d9db059ebd74e88575b8d3a2,0x20E646cA24A51E324aD07644245a07fEed0426C2,0xFac6A15c41E30613971B683571F5ac6CFCf37e60,0,0x85b44a2600000000000000000000000000000000000000000000000000000000000003d8,"{'function_name': 'AcceptOffer', 'inputs': (<Function AcceptOffer()>, {})}"
2020,0xef6fb41bebb9352f0e0d8bbc88559d1256447026896fc467385bf55d7fc694bc,0x3F8306Adf9DDa2E06Fd068CA44220756d9FDeF65,0xFac6A15c41E30613971B683571F5ac6CFCf37e60,0,0xd12cd942,"{'function_name': 'MakeOffer', 'inputs': (<Function MakeOffer(int256)>, {'offerPrice': 984})}"
