Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2253,0x3c62064f05ed155eec662a158febd2deea6a3722d3f79d16986b3fdba1555729,0x666474a318918123e27b9d6f1283528C88f97827,0xB2B798F90C46116a8F6164933C5E58b5C116C994,0,0x7940ba04000000000000000000000000000000000000000000000000000000000000036f00000000000000000000000000000000000000000000000000000000000002470000000000000000000000000000000000000000000000000000000000000393,"{'function_name': 'Complete', 'inputs': (<Function Complete()>, {})}"
