Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2232,0xc334930a72971e42c86132a6d11d52f4b9410a82d2f8cc74920ca13d1b8bcddb,0x606Ec1CA1C986462C52bDE7Bb7F694DB08c1Af72,0xb98b6d00e6A295F2c0A8D92cc603E2D66C244bc2,0,0x01b7dcb4,"{'function_name': 'IngestTelemetry', 'inputs': (<Function IngestTelemetry(int256,int256,int256)>, {'humidity': 44, 'temperature': 368, 'timestamp': 919})}"
