Block Number,Tx Hash,From,To,Value,Data,Deocde_data
2245,0x94afab43e951cf81725fdc6ee2b0a2897a514dc99770a054fe1209fd3eec093e,0x3F8306Adf9DDa2E06Fd068CA44220756d9FDeF65,0xddD652e7662f09c06D02131c91D2b33f8Ec9dd8B,0,0x32226cde00000000000000000000000020e646ca24a51e324ad07644245a07feed0426c2,"{'function_name': 'Complete', 'inputs': (<Function Complete()>, {})}"
2246,0x10c9c6853ef2a195a4f84de77af6e719c82079882120ece9523403528c10c96c,0x606Ec1CA1C986462C52bDE7Bb7F694DB08c1Af72,0xddD652e7662f09c06D02131c91D2b33f8Ec9dd8B,0,0x01b7dcb4,"{'function_name': 'TransferResponsibility', 'inputs': (<Function TransferResponsibility(address)>, {'newCounterparty': '0x20E646cA24A51E324aD07644245a07fEed0426C2'})}"
